"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"pgaptmp_000271",49.4075111263967,-0.304211468823599,0.510670770445574,-0.595709577343081,0.551369258987552,0.603232328616011
"pgaptmp_000272",29.9972922609131,-0.310769652737583,0.612096564346589,-0.507713440720467,0.611654321091516,0.659686288931505
"pgaptmp_000273",956.762497300675,0.464590674194213,0.156866262683435,2.9616991330493,0.00305946582774177,0.00455675542651256
"pgaptmp_000274",620.152201947474,1.15428417737172,0.155389740473089,7.42831652757426,1.09988506261938e-13,2.77732171171596e-13
"pgaptmp_000275",295.801086044585,-3.40109674491406,0.292666358678247,-11.6210717223334,3.22070466847228e-31,1.34087950515143e-30
"pgaptmp_000276",5.66862752800804,1.77563872626704,1.87973502534124,0.944621822932039,0.34485198165426,0.398877820608499
"pgaptmp_000277",28.6123868771844,-0.492160764362334,0.792698759517799,-0.620867332581317,0.534686916566147,0.586705396066981
"pgaptmp_000278",14.3505370385504,-1.3226305718834,0.985296473393921,-1.34236811720995,0.179476667059197,0.21873351499487
"pgaptmp_000279",70.1982007922364,-2.43985747826093,0.505212419495484,-4.8293695564678,1.36966004104389e-06,2.51622639327016e-06
"pgaptmp_000280",55.4602337820062,0.447849316336335,0.510728622570909,0.876883136257272,0.380550116750333,0.435148244099767
"pgaptmp_000281",49.950621968243,-2.7244806155978,0.641936884125614,-4.24415652530829,2.19417162830727e-05,3.73591344947835e-05
"pgaptmp_000282",49.8082660630581,-1.15993301787761,0.489459174847952,-2.36982587615797,0.0177964642874225,0.0244512514129888
"pgaptmp_000283",12.0194777390123,-0.470893950326837,0.988213775082227,-0.476510206799794,0.633710937507242,0.680517054068654
"tatC",47257.7078286817,-0.724434495641878,0.153927440320793,-4.70633757133958,2.52206760395719e-06,4.57239923133399e-06
"pcp",1899.85374932541,0.642824127121091,0.130040154446282,4.94327409759142,7.68213557921253e-07,1.42608023071467e-06
"pgaptmp_000286",1409.26416582395,-1.37484700131872,0.139355376475279,-9.86576216930253,5.85877905863235e-23,1.97164336855602e-22
"lmr(B)",1809.90178257508,1.24448762277664,0.126012030963505,9.87594290212698,5.29327678502404e-23,1.78456306103799e-22
"pgaptmp_000288",205.313124381905,0.11885208043018,0.277983507547004,0.427550833784926,0.668978167995026,0.712885654914249
"pgaptmp_000289",539.644137597215,-1.3977082485685,0.197203736754637,-7.08763571913213,1.36422492879238e-12,3.28650173784159e-12
"pgaptmp_000290",301.146267272711,0.395436826566361,0.263518127983542,1.50060578219901,0.133457554911903,0.165963588166422
"pgaptmp_000291",3590.17981819509,-1.05681356247387,0.112098885401831,-9.42751177842308,4.19932187468073e-21,1.3279418876433e-20
"pgaptmp_000292",5041.39220242902,0.596344342448333,0.0887627667223565,6.71840642725407,1.83722661835275e-11,4.24203317215195e-11
"pgaptmp_000293",1034.50032771042,-1.10489646458717,0.154996830138236,-7.12851007083013,1.01461176689802e-12,2.45858398202763e-12
"pgaptmp_000294",1636.21496737408,1.69831267324187,0.124253570321236,13.6681197075559,1.57410252117482e-42,8.29859714421058e-42
"pgaptmp_000295",1753.30957721864,-0.544561802181537,0.172154975700273,-3.16320687198513,0.00156041405179157,0.00237734797411717
"pgaptmp_000296",213.091013345807,-1.62486955594707,0.317289970310195,-5.12108704337089,3.03779374763522e-07,5.7805052805206e-07
"pgaptmp_000297",1545.16542622531,-1.37521005818158,0.122561412961988,-11.2205793401558,3.23146497721787e-29,1.28361927910404e-28
"pgaptmp_000298",57.7321155754133,-0.590458365986868,0.497080232649074,-1.18785324220228,0.234891233899081,0.28102384203548
"pgaptmp_000299",270.512875705793,-0.816497518692881,0.28546413300534,-2.86024555903704,0.00423313089584993,0.0062103717754645
"pgaptmp_000300",2450.93429824246,0.783274095274355,0.155938624770436,5.02296397975451,5.08800898826557e-07,9.58379020967837e-07
"pgaptmp_000301",766.93722825484,-1.68880687025677,0.18798054218202,-8.98394509694262,2.61228128540753e-19,7.83473887533186e-19
"pgaptmp_000302",1525.0140409972,-1.56481522650345,0.121315772996872,-12.8986955928954,4.57780336512321e-38,2.21568064044065e-37
"pgaptmp_000303",1334.48741268189,-0.733575573150705,0.126420257349142,-5.80267425911615,6.52655074064595e-09,1.3540591893358e-08
"pgaptmp_000304",50009.1642802263,0.739536706694063,0.0732393913471976,10.0975266600486,5.66530015122573e-24,1.94702189869457e-23
"pgaptmp_000305",80119.7150761679,0.691724419674174,0.0924968572114717,7.47835591962561,7.52581485099321e-14,1.9120193089008e-13
"pgaptmp_000306",130969.233295997,0.510018571260899,0.0757836799661726,6.72992617260807,1.6974919400326e-11,3.93403798306434e-11
"pgaptmp_000307",137700.176350164,0.176790737229822,0.112719637807658,1.56841115415481,0.116785209662853,0.14610909255971
"pgaptmp_000308",61567.6956666937,0.0620309802132178,0.0855459053879734,0.725119220281682,0.468378894052772,0.523672647541128
"pgaptmp_000309",45059.7131285112,0.173983446838098,0.0945058874412322,1.84097998070531,0.0656244924581717,0.0850764057573372
"pgaptmp_000310",952.492086077496,-0.765428029757705,0.149387156120767,-5.12378741006971,2.99458607986591e-07,5.70704013787041e-07
"opuAA",3687.86469179777,0.110223661635789,0.173928121913088,0.633731109284717,0.526256318930653,0.578819745585075
"opuAB",9797.40279934295,0.233068659205314,0.0963815560372033,2.41818734608673,0.0155980436569101,0.0215500811028282
"pgaptmp_000313",8551.95709719392,0.435243750004196,0.0859873494074677,5.06171841559749,4.15494379304795e-07,7.85010192777891e-07
"pgaptmp_000314",3856.24347367197,0.00902666922899843,0.096004484769879,0.0940234120378355,0.925090559000992,0.938709667557714
"pgaptmp_000315",363.110221594437,1.01505223680008,0.219655624196495,4.62110742901832,3.81697046750006e-06,6.84004048148061e-06
"pgaptmp_000316",1089.29247656735,-1.19488062800478,0.125908121482619,-9.49009971663921,2.30813364928325e-21,7.39317852205873e-21
"pgaptmp_000317",7105.49468070586,2.19010603807767,0.134153661964379,16.3253541201074,6.51615022076215e-60,4.60210837223468e-59
"pgaptmp_000318",9088.98136392524,-5.54225002169787,0.176300184450518,-31.4364391561565,6.43237203880195e-217,1.73487599481311e-215
"pgaptmp_000319",1285.8556535578,-2.17881607213616,0.133813343478263,-16.282502293877,1.31384854537259e-59,9.26163690506966e-59
"pgaptmp_000320",83.3530610657342,-1.58297062036267,0.50554046356425,-3.13124415245048,0.00174067381454423,0.00264548302888266
"pgaptmp_000321",179.480299637633,-1.37109067623281,0.302725396373384,-4.52915643239161,5.92196436125357e-06,1.04959768345647e-05
"pgaptmp_000322",128.998494094633,-1.21765642705519,0.358360772099375,-3.39785077457508,0.000679174560230812,0.00106213769461306
"pgaptmp_000323",45.8079185187006,0.221216334276808,0.56986324632648,0.388191966586437,0.697873977690964,0.739865577079596
"pgaptmp_000324",14.9644724993032,-0.565247484063566,0.865293772161736,-0.653243444306118,0.513599346476609,0.566908887184442
"nadE",7539.62415575785,0.480178636105024,0.10027713489389,4.78851571310981,1.68019409742193e-06,3.07004537584901e-06
"pgaptmp_000326",1113.25361092366,3.30908195674331,0.147722075041007,22.4007275542585,3.87203430214942e-111,4.86882151101356e-110
"pgaptmp_000327",71.1404682186409,0.0222186462533703,0.460143395383,0.048286352637696,0.961488030884619,0.967466464166681
"pgaptmp_000328",582.413880174452,-1.7127180700806,0.181471120278087,-9.43796493599659,3.8008950934161e-21,1.20707606976918e-20
"pgaptmp_000329",389.235045489868,-1.0745375134684,0.193848630324807,-5.54317826062498,2.9703019528758e-08,5.97592641546146e-08
"cah",1549.7648669452,1.29351062980802,0.123004533432053,10.5159589953044,7.29349847840741e-26,2.65620365329084e-25
"pgaptmp_000331",479.408527739705,0.890326415025486,0.213984451792344,4.16070610536452,3.17265148691961e-05,5.35780800105027e-05
"pgaptmp_000332",50226.5263606332,5.90066415160178,0.124813129524167,47.2759891054511,0,0
"pruA",285037.01880873,6.32350280981702,0.120406060762002,52.5181437694921,0,0
"putP",64764.9486601792,4.67861084281037,0.0987449383472273,47.3807662561749,0,0
"pgaptmp_000335",3291.67946774215,0.614620624369887,0.0960892329724507,6.39635269589572,1.59132200744089e-10,3.54452454320466e-10
"pgaptmp_000336",2642.17604106411,1.2919508030999,0.119156086587034,10.8425078408079,2.16454706867691e-27,8.22086141797494e-27
"cobA",23844.3938379826,-0.608593450996616,0.0722830772711411,-8.41958414019537,3.77823029136645e-17,1.06212788100196e-16
"nirD",287.262882015777,-1.75709066447942,0.266322502190696,-6.59760497151414,4.17852827192766e-11,9.50060001717455e-11
"nasD",1388.16094374591,-1.18561758476625,0.122150532712846,-9.70620068889441,2.83715915974973e-22,9.33678726135145e-22
"pgaptmp_000340",24.9022618730722,-0.0282177901543298,0.747287768647147,-0.0377602730008734,0.969878819319367,0.975118575231411
"pgaptmp_000341",1227.26279744205,0.381033973877658,0.150576690580205,2.53049773115249,0.0113900821574202,0.0160097756004221
"pgaptmp_000343",8637.69133039719,0.416476671721235,0.0925315677339498,4.5009144654147,6.76617316282108e-06,1.19128176499622e-05
"pgaptmp_000344",3884.64326978955,0.0434804799353081,0.10638830851618,0.408696035699216,0.682762743402416,0.726069408841083
"pgaptmp_000345",355.000393574293,0.983313119565972,0.193686764813421,5.07682143647348,3.83801250124188e-07,7.26606435891266e-07
"pgaptmp_000346",1096.38753143362,-1.30300570717428,0.138114743070689,-9.434226051504,3.93891322979001e-21,1.24984100948665e-20
"pgaptmp_000347",7201.48853858609,2.24682765549234,0.138935451234579,16.1717375624943,7.98151522478752e-59,5.57358342714055e-58
"pgaptmp_000348",9110.09800258773,-5.61189762597066,0.166011544388911,-33.8042613038032,1.70741526628503e-250,5.47844794923523e-249
"pgaptmp_000349",1309.13495357113,-2.02318496206884,0.126227912442502,-16.0280315416799,8.14213071289633e-58,5.60166552927914e-57
"pgaptmp_000350",92.5208101547015,-1.24328752612636,0.399766029137178,-3.11003796097874,0.00187063301271458,0.00283258587197871
"pgaptmp_000351",192.296107649809,-1.31346580845061,0.271925501028707,-4.83024138406185,1.36367630048305e-06,2.50647071130761e-06
"pgaptmp_000352",125.327876727588,-1.2488702274625,0.338501433559365,-3.68940897629456,0.000224775630903606,0.00036232780347476
"pgaptmp_000353",46.7722409788213,-0.0942897834559004,0.525871893826988,-0.179301812024435,0.857700724120463,0.885046325249893
"pgaptmp_000354",10.7849887131674,-1.08225697075032,1.35803186328904,-0.796930469752889,0.42549141370717,0.480485146182672
"pgaptmp_000356",1101.55121082439,3.31134518049264,0.142574778719435,23.2253222500794,2.52678918558752e-119,3.38298897437293e-118
"pgaptmp_000357",65.6338379430367,-0.245553099338434,0.478226344837893,-0.513466273845015,0.607625196709212,0.655720783459463
"pgaptmp_000358",567.689608843417,-1.69654175281853,0.175945637415777,-9.64242011189761,5.29252398735698e-22,1.72493645192143e-21
"pgaptmp_000359",392.675476071087,-1.09413880000991,0.194429502002482,-5.62743199329873,1.82912239360397e-08,3.72021505409508e-08
"pgaptmp_000361",484.439869141566,0.885144364803134,0.198558667778627,4.45784802399047,8.27865603706424e-06,1.44866750211345e-05
"pgaptmp_000362",50091.8211343399,5.85744096874354,0.121633540924029,48.1564618134569,0,0
"pgaptmp_000365",3399.53957130841,0.637786026451131,0.0976114090070058,6.53392910664116,6.40662800287633e-11,1.44693382443602e-10
"pgaptmp_000366",2631.44112978563,1.23243271241247,0.109040429868512,11.3025298405245,1.27491433768873e-29,5.1244397028914e-29
"pgaptmp_000370",33.5415269699017,0.0631095063692088,0.737756221064932,0.0855424929905869,0.931830114731955,0.943490665678002
"pgaptmp_000371",182.60103575828,0.870317574189862,0.27902020325473,3.1191919582802,0.00181347773245902,0.00275275861346349
"pgaptmp_000372",360.903357915676,0.395397301678574,0.215818540857146,1.83208217472054,0.0669391786541377,0.0866901958770705
"pgaptmp_000373",17.345664188578,0.522345876196936,0.782687744128643,0.667374543827126,0.504532921935507,0.557894098468199
"pgaptmp_000374",0.99588761369226,-0.415870982944739,3.78446005914586,-0.109889119305067,0.912497311818425,0.930242397860361
"comJ",1151.13904531057,-0.228232322280701,0.192199532627425,-1.18747594835793,0.235039938138985,0.281111391308902
"pgaptmp_000376",977.713468891137,-0.187005502026963,0.228473919506877,-0.818498244484901,0.413072744036456,0.468023364780423
"hxlB",3342.04892637305,-1.90538438867117,0.195680934593163,-9.73719996090891,2.09240289091705e-22,6.90418755318551e-22
"hxlA",5862.69251770129,-1.93682237133155,0.173457269394984,-11.1659913596423,5.98200847275973e-29,2.36108542265236e-28
"pgaptmp_000379",145.773591889458,0.360887814259962,0.329359426791228,1.09572638553539,0.273198532185722,0.322807916442938
"srfAA",71705.6321601281,-1.41066266188003,0.11678742986589,-12.0788912257075,1.36548587977438e-33,6.00039958030726e-33
"srfAB",116080.19381245,-1.45467674610449,0.11604656216803,-12.5352851383756,4.78636837395503e-36,2.21302647054169e-35
"comS",632.346310015132,-1.43128517586262,0.200961894092848,-7.12217200342141,1.06239355269167e-12,2.56934944971957e-12
"srfAC",47296.8463694119,-1.25192740912818,0.0970527743924322,-12.8994499844592,4.53321098618252e-38,2.19695459512648e-37
"srfAD",11175.7551688115,-1.20878992225086,0.118796547979829,-10.1752950132532,2.55624207300327e-24,8.87531063033411e-24
"pgaptmp_000386",12073.489053937,-0.309949402229981,0.149735253191261,-2.06998282384493,0.0384539529493176,0.0511894180534193
"pgaptmp_000387",3367.61490669056,-0.661062267331633,0.112921623755029,-5.85416898330945,4.79401000400412e-09,1.00130781340647e-08
"pgaptmp_000388",965.151292183567,-0.382282340969639,0.151966604729538,-2.51556808583047,0.0118840720637248,0.016666358787183
"tcyC",2173.35867309165,-0.744549287318786,0.123679043286517,-6.02001169748661,1.74404466622681e-09,3.72423077894216e-09
"pgaptmp_000390",2510.53105691208,-1.69808243079937,0.106057752105289,-16.0109223238448,1.07208718822525e-57,7.36219283131807e-57
"tcyA",4997.67366784527,-0.797838381978453,0.100232586908854,-7.9598702037289,1.72219843239337e-15,4.6115270254447e-15
"pgaptmp_000392",1079.46480860006,-2.28138115365449,0.132352458744461,-17.2371648800214,1.39723131637787e-66,1.06567519663083e-65
"pgaptmp_000393",1344.95724850766,-2.80337633406974,0.141650506395981,-19.7907964143309,3.57350297621027e-87,3.55630429878466e-86
"bsdC",3992.40104373413,-1.75322141187229,0.0995774129705503,-17.6066174001809,2.19156705288592e-69,1.74668363401314e-68
"pgaptmp_000395",491.939195017284,-1.43310193238545,0.179861451012996,-7.96781035799553,1.615104565515e-15,4.32787558880262e-15
"pgaptmp_000396",892.142613657122,-1.36569779435519,0.163148723985511,-8.37087634517128,5.71912997013049e-17,1.59689435475061e-16
"pgaptmp_000397",1611.34622541192,-0.0864441928079373,0.135036668835097,-0.640153475005372,0.522072826420792,0.575068085214024
"pgaptmp_000398",172.975722258431,-0.174676574995466,0.370797810691494,-0.471083080748817,0.637581406890066,0.684081290413614
"pgaptmp_000399",0,NA,NA,NA,NA,NA
"gerKA",70.0359875613223,-2.1406645904422,0.500031654443701,-4.28105815185589,1.86006739599491e-05,3.18014278727287e-05
"pgaptmp_000401",126.908357115239,-0.470509228378376,0.393686773090306,-1.19513598256055,0.23203390543928,0.278141770062802
"pgaptmp_000402",79.3591452972945,0.0784436466868835,0.413873345112647,0.189535391957974,0.849673218997375,0.878467700307841
"pgaptmp_000403",950.491186732396,-0.617106697750036,0.164882128508853,-3.742714285235,0.000182043177070031,0.000295106578856558
"pgaptmp_000404",248.064249288711,0.161319922020412,0.226584319066693,0.711964193660411,0.476486948999476,0.531779437534048
"pgaptmp_000405",875.514350711837,-0.284171755176176,0.160702890687921,-1.76830518704251,0.077009897229591,0.0986002192943026
"pgaptmp_000406",1431.78396812021,-1.49838473784158,0.132869411695604,-11.2771232951214,1.70221590236024e-29,6.80630471000471e-29
"pgaptmp_000407",1746.76543117428,-1.58104724515768,0.114100439317976,-13.8566271489244,1.15998146432317e-43,6.25717537711715e-43
"pgaptmp_000408",3001.14359021705,-1.94144881780866,0.0999446779562267,-19.4252346148833,4.72222819806654e-84,4.54163652537563e-83
"pgaptmp_000409",3131.33845009625,-2.7467010670545,0.103995807460287,-26.4116519130196,1.00683906007866e-153,1.86440546348894e-152
"pgaptmp_000410",38.1656208708918,-0.497426740978938,0.707332731297705,-0.703242927930588,0.481904370938334,0.536699003181472
"pgaptmp_000411",94.935801587284,-2.1688764329582,0.419952048565572,-5.16458114769631,2.40977918163773e-07,4.60904322407793e-07
"pgaptmp_000412",310.670122684489,-0.717135647801693,0.225956782231021,-3.1737735009365,0.00150471061923006,0.00229718331615024
"pgaptmp_000413",2043.36803104527,-0.332416664043205,0.118318929115223,-2.80949689562765,0.00496189976782631,0.00722825476941274
"pgaptmp_000414",1610.9582745394,0.637259971327659,0.112380239332442,5.67056962249851,1.42323516581306e-08,2.90739916967959e-08
"pgaptmp_000415",1600.28778331121,0.999467841177323,0.187738367738622,5.32372712736497,1.01662375279252e-07,1.98628535847442e-07
"pgaptmp_000416",117.069899956553,0.48673099185272,0.339670709818802,1.43294955314919,0.151872254503877,0.18736113068062
"pgaptmp_000417",1339.26118497019,-1.23517297054973,0.150092973175721,-8.2293857228323,1.88175919962191e-16,5.18807980814279e-16
"pgaptmp_000418",4110.17059285752,-3.73442457113017,0.180265001194934,-20.7163040322612,2.46928440432113e-95,2.70314016261272e-94
"pgaptmp_000419",5138.63620718454,-1.96946435074338,0.104975455977843,-18.7611888169276,1.56851847345075e-78,1.40337157648647e-77
